evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,obj_Maximize_Volume,con_Maintain_L/D_Ratio,30_DV_Model_cl,30_DV_Model_cd,30_DV_Model_Volume,30_DV_Model_CL,30_DV_Model_CD,30_DV_Model_K,30_DV_Model_-CL,30_DV_Model_-CD,30_DV_Model_-K,convergence_metric,acqf_value
17,0.35554531719535587,-0.05252902150154114,0.18877861741793256,0.22807768833962844,-0.05770569184074917,-0.025258440057943476,0.04583367460149604,0.07506367990730232,-0.008725945153924247,0.04323862093812589,-0.09307006053326196,-0.07198816467075261,0.012709546712220118,-0.08373505987264299,0.3751067211823229,0.3480547608981884,0.12548015305617471,0.35235345093535264,0.09462897720054345,-0.029582419805471688,0.07033147766755543,0.07483465779106123,0.29898863359474137,0.17622106834136483,0.11340997015426973,0.014965063550613836,0.07538164055133345,0.05304743869049565,0.10883588833465915,0.003076645309748348,10.99081625262392,-0.647359600543469,3.017082258230522,0.7862430600782304,10.99081625262392,3.017082258230522,0.7862430600782304,3.837340399456531,-3.017082258230522,-0.7862430600782304,-3.837340399456531,0.2955120522967745,
18,0.3443040783051402,0.2547646197862923,0.02132746625006693,-0.13485005248283072,0.2477222399692845,0.18979449302025733,0.13949120439715662,-0.0014652374096380816,-0.05365711768980305,-0.08826641558591938,-0.08791979479456427,-0.12244411883033199,0.36186541769894315,-0.019992028785327146,0.006502666958988046,0.0656756768267516,0.09477632590484156,0.26487587886935515,0.28267849441933013,0.19601460211018684,0.0008710522373790927,0.07756491729419958,0.2812295178816618,0.2940742508827957,0.038259230078576456,0.1707733242360021,0.09674104028251607,0.0626765776626971,0.08761036722524307,0.04624404325593258,11.12116688818975,-0.8042719131476073,3.4882516754322683,0.947784223224837,11.12116688818975,3.4882516754322683,0.947784223224837,3.680428086852393,-3.4882516754322683,-0.947784223224837,-3.680428086852393,0.2955120522967745,
19,-0.03323799716308712,-0.06255313798785209,0.11872917263094003,0.09580975068122066,-0.2451241790318224,-0.17035639351654083,-0.0042448330924126365,0.08284068767803628,-0.13939433029896087,0.020852039805890787,-0.022772341855046757,-0.053069364068012354,0.08029882084543642,0.32822984292730134,0.43630970774331473,0.1874133896577247,0.18943614027937236,0.07057805045197646,0.04977996097796564,-0.005802821563934038,0.24778186650197148,0.2276033780279024,0.018114446394437114,-0.023453886828960612,0.1489520066600299,0.03222629855907283,0.002504568569414986,0.15296304914176934,0.01524220493221104,0.029236647917621688,12.361575440851633,-0.34211698314626826,3.8303514886861305,0.9246287818741797,12.361575440851633,3.8303514886861305,0.9246287818741797,4.142583016853732,-3.8303514886861305,-0.9246287818741797,-4.142583016853732,0.2955120522967745,
20,0.037010464724153314,0.1624179426021874,-0.08815250616054963,-0.021936804268184396,-0.0813417784410182,-0.03749673562059527,0.0601297423021159,0.056060545673762965,-0.10519366754535797,-0.025855373537852055,0.00030124255554561663,-0.0002221407447459689,0.2155916958014205,0.06117423426279642,0.18508234730215073,0.010416801607029486,0.32857854540566206,0.3199184755390331,-0.06964678102402372,0.29097134318233137,0.092744596599973,0.15330138284867884,0.17354609406189708,0.1839451169089341,-0.017086111205663678,0.07512148663648723,0.16094887786123618,0.1350678329806661,0.14745921363255868,0.006422601865474813,12.01253567748815,-0.8222558740876065,3.5224084228417376,0.9617644124370717,12.01253567748815,3.5224084228417376,0.9617644124370717,3.6624441259123937,-3.5224084228417376,-0.9617644124370717,-3.6624441259123937,0.2955120522967745,
21,0.1405838711652905,0.056044290214777,0.14852944492108078,0.29631954230130925,0.08403167117171928,0.019536564916643795,-0.08360633309218336,-0.09245967617578062,0.04701107080890343,-0.1661840481350684,-0.1101155384065533,-0.06415799459103146,-0.06362955687514782,0.38714664119874803,0.06411252018580474,0.37567577094148746,0.036785691738606484,0.03612020799374821,0.1616132441282203,0.13515890231056576,0.1530668839119709,0.020645581697853257,0.08197265356979701,0.08667526738911002,0.08746716773477067,0.10044840298550861,0.07104242396137418,-0.015108177970223232,-0.010528228252750932,0.08379547669827608,10.851951850288263,-0.1498339664981323,3.762485945897131,0.8679589903860658,10.851951850288263,3.762485945897131,0.8679589903860658,4.334866033501868,-3.762485945897131,-0.8679589903860658,-4.334866033501868,0.2955120522967745,
22,0.23527782098390168,0.12335000474005936,0.07660646997929664,0.16305120384142574,0.02398385331894648,0.1333702197309071,0.029253673559553717,0.013623004386305829,-0.08660694652168932,0.015079119113341755,0.011902501119670478,-0.09181289189510801,0.34371929193835893,0.23719376148437998,0.12350041205778439,0.29435598503998606,-0.02812936422616713,-0.07027851931026938,-0.016722419017386456,0.2618436692613917,-0.02299973220230668,0.056148508251331386,0.12956807379625185,0.09569910678234786,0.14027247256552552,0.03579870801128443,0.17317860168527785,0.1712391193542807,0.07376317498491491,0.06924149568584634,10.5362466004994,-0.0976265183484255,3.4119500597311645,0.7777280398883787,10.5362466004994,3.4119500597311645,0.7777280398883787,4.387073481651575,-3.4119500597311645,-0.7777280398883787,-4.387073481651575,0.2955120522967745,
23,0.0629626757465303,0.01656740164384246,-0.011431785898620275,-0.06801260735828771,-0.02918633438052065,-0.10127596317397268,-0.12619972602476565,-0.0818392776889158,0.028442764542131876,-0.12523456890353923,-0.1420819267057957,0.028263311571742666,0.02353780819299027,-0.0360928933513433,0.2768523225221454,-0.07125352387872905,0.2624924202309275,0.3644487266360247,0.2294794773906765,-0.07561079687871311,0.2772225017088786,0.18764451623241543,0.037962494590393775,0.1538620366701698,0.015089839110738319,0.11939373069921429,0.019948057808013467,0.022001482858148222,0.0519166005852534,0.023109396381562546,12.047093692721175,-0.7654674049438581,4.063053222412166,1.0924439702461883,12.047093692721175,4.063053222412166,1.0924439702461883,3.719232595056142,-4.063053222412166,-1.0924439702461883,-3.719232595056142,0.2955120522967745,
24,-0.14506292985752225,0.24112747091799974,0.1906406551490638,0.09326478794947701,-0.1772828459852449,-0.08145694031619553,0.10858374161938855,-0.04948345488882018,-0.005841851208785553,-0.17210928714951465,-0.07421872230447335,-0.03660172100999093,0.4969353002998435,0.4459411845057944,0.35097054313783127,0.26896721177700716,0.20489790748577186,0.11604528041862089,0.3496025844339141,0.3466197722065969,0.07983185600318576,0.12237369807423917,0.23725199653103946,0.030699313704958993,0.19345925703753594,0.18629453699494225,0.1167650146125897,0.011356141347600497,0.11080531385896283,-0.014670737334489474,14.174421530307844,-0.9681722412666995,3.717262805484558,1.0570833107325064,14.174421530307844,3.717262805484558,1.0570833107325064,3.5165277587333006,-3.717262805484558,-1.0570833107325064,-3.5165277587333006,0.2955120522967745,
25,0.30123793133534493,-0.07496101582422852,-0.05540462142081318,-0.22566280661725513,0.1721721967169097,0.05122478947796197,-0.04686962006020076,0.1028395382834126,-0.18722797937136124,-0.06297584517736912,-0.055433981524064174,-0.13966014479781633,0.17909801826223792,0.19488599199009776,-0.04217140926428576,0.14711150854591623,0.11062844951456136,0.16128534713420906,0.10176034498496314,0.08302127460710099,0.17159367863020686,-0.026641341814922455,-0.025894880626277317,0.21886180950334969,0.07469639009543537,-0.003665667579198891,-0.0407955656608318,0.1007076642898677,0.0033422868848784204,0.09181953196397952,11.143082957186481,-0.4663744374017069,4.033370381205769,1.003744051688472,11.143082957186481,4.033370381205769,1.003744051688472,4.018325562598293,-4.033370381205769,-1.003744051688472,-4.018325562598293,0.2955120522967745,
26,0.2650209764018655,0.17343131829053166,0.17639599945002876,-0.10121007044065297,-0.19118737338788386,0.04461829783716362,0.009390730752271842,0.028574287183191646,-0.07132251384798241,-0.15003363920958304,-0.03819941539081731,-0.10750926700859356,-0.01165536566765124,0.48449565331289873,0.24359440462739562,0.32888086556434604,0.32464540578154494,0.008817560695633664,0.02287386486322407,0.3191076681336658,-0.03293186759556502,0.20927662989824958,0.22406451918150322,0.11633756858082775,0.004830814316392481,0.14571413891468174,-0.006091949714029508,0.03629997085766688,0.04531452520796813,-0.005648447203805945,11.897077023530349,-0.4350800453880428,3.969609229907823,0.9802424114853017,11.897077023530349,3.969609229907823,0.9802424114853017,4.049619954611957,-3.969609229907823,-0.9802424114853017,-4.049619954611957,0.2955120522967745,
27,-0.11260410347022115,0.07310744946822523,-0.0362913426423081,0.20054761859475384,0.18947078258302447,-0.012764852424711343,-0.13442889725799048,-0.06687241977812966,0.013162553592167725,-0.040785942226464006,-0.06963987302318396,-0.04655550880772431,0.30458688436114945,0.15618063205638244,0.08810870901517093,-0.03274605359042918,0.016070090294678867,0.29286777550889187,0.2557724009817556,0.10324761059582763,0.27889827494561337,0.06155254826939009,-0.033849742419246875,0.1330610543619059,0.12362313172380443,0.009923567954766978,0.09014535407674851,0.18647518266567376,0.06839479005423729,0.09790705772213497,11.98574831045303,-0.6866171787923192,3.731479340069612,0.9824639208059999,11.98574831045303,3.731479340069612,0.9824639208059999,3.798082821207681,-3.731479340069612,-0.9824639208059999,-3.798082821207681,0.2955120522967745,
28,0.09106476618908349,0.29110506881028414,0.056327358154971904,-0.19246325776956474,0.10368867036992685,-0.19549911690027413,0.07940490203540343,-0.03451545211621539,-0.020076736220383973,0.037846412610767405,-0.1367791940960358,-0.003876815862582733,0.14163932802689966,0.27297972749620697,-0.008913450493639619,0.23420826375711523,0.0517646109733479,0.045400166061104696,0.37519901091017405,0.16035851458089567,0.03920698837154779,0.0046374918650663385,0.1596900943240201,0.01151531228463213,0.059840992070890636,0.07676745830820546,0.0466661855100069,0.08646584805891762,0.004412568638633062,0.06013697456900256,11.62640093307378,-0.629017017832115,4.0714758543863345,1.0559674831194545,11.62640093307378,4.0714758543863345,1.0559674831194545,3.855682982167885,-4.0714758543863345,-1.0559674831194545,-3.855682982167885,0.2955120522967745,
29,0.19482372086495167,-0.018317152205854656,0.003987882497767367,0.055770458961474034,-0.10543620886089636,0.16502615343172564,-0.06441468361074888,0.11779013273658813,-0.1730055826206629,-0.10258153041708709,0.02981774648063787,-0.08184766777031861,0.4602169300901247,-0.07289840474231617,0.3863620254506044,0.10883855615276095,0.15774800875273876,0.23944559037049548,0.143938990219875,0.018588479005053088,0.20955798876481918,0.1349703555270034,0.07399953714612903,0.23788329041389253,0.18499373714159092,0.10630000789655737,0.13846880877651643,-0.003819594930850212,0.12153070989262463,0.016917711136331327,12.226029430261303,-0.8347302547838709,3.549744292331387,0.9725407442031256,12.226029430261303,3.549744292331387,0.9725407442031256,3.6499697452161293,-3.549744292331387,-0.9725407442031256,-3.6499697452161293,0.2955120522967745,
30,0.16886960845440627,0.19974341930821538,-0.06908038345226523,0.12887313425942626,-0.03287432940482432,0.07631869434046787,0.12198466710270317,-0.016415831862813618,-0.039451369608236087,-0.04598001415591335,-0.12660983215575003,-0.09901744649873112,0.11876520459558516,0.09797535219708678,0.33233127541748436,0.07021449447345754,0.2477068677180312,0.19421592078043168,0.32234777214993127,0.37089410142115337,0.030554729956315807,0.23910856164556002,0.20301755541881544,0.26812957440449425,0.15753029919378234,0.06121066490963596,0.04221541752129787,0.16720486626511794,0.03741616693992993,0.0013267054753806039,12.712642606021854,-0.5604366919948642,3.3675002978073563,0.8581229223171558,12.712642606021854,3.3675002978073563,0.8581229223171558,3.924263308005136,-3.3675002978073563,-0.8581229223171558,-3.924263308005136,0.2955120522967745,
31,-0.0036313472781330236,-0.1109104759991169,0.13424365212727202,-0.1722122587788927,0.03895066636772382,-0.056737229062297695,-0.03353411981314586,0.06787268490543148,-0.1536452146383721,-0.1864229437641032,-0.00633462842040991,0.012637759737428034,0.3987506241104231,0.3513742841868888,-0.09532523745182774,0.1959346272748657,0.14289453914860123,0.14875314455779537,0.07614587127992331,0.04748226914476589,0.22072655714408712,0.10993522480929499,0.11729485952716635,0.0026546057885002694,0.05300362424661821,0.1422074620779619,0.19734225341246892,0.07785231483354633,0.09977832140096723,0.07412017836698924,12.228596497153223,-1.033514890443814,4.122883427740658,1.1946283079179287,12.228596497153223,4.122883427740658,1.1946283079179287,3.451185109556186,-4.122883427740658,-1.1946283079179287,-3.451185109556186,0.2955120522967745,
32,-0.06953998901881277,0.10749805452302097,0.0367791289243866,0.2632540688640291,0.14029590295909772,-0.1264065146157199,0.05201102266501911,0.041093687762976824,-0.12045783896061649,-0.10908555776487362,-0.028728219382658723,-0.018199246799038837,-0.027433259376397165,0.018717724605070693,0.1680907644825118,0.005643514322280288,-0.024386685361824385,0.3990289495744541,-0.043977132246191285,0.2300493489010842,0.11365029485318781,0.027141095551018596,0.26739248049227327,0.20843669949318944,0.10400504969501106,0.18504570805085177,-0.03392544506304099,-0.029406665077343363,-0.026994285605398075,0.05132349237806716,11.009846432037007,-0.631215025085063,3.4814921992928736,0.9034658813921351,11.009846432037007,3.4814921992928736,0.9034658813921351,3.853484974914937,-3.4814921992928736,-0.9034658813921351,-3.853484974914937,0.2955120522967745,
33,0.3768436143174768,0.0075855396687984356,0.09848207182758877,0.01542331216880305,-0.13425051368230842,0.1085897082003893,-0.10350780661493991,-0.10741095897266642,0.0623121762758774,0.0001471526379100696,-0.10368951943591351,-0.13529266931755576,0.25488636970368983,0.28966176512022923,0.28691032528958,0.3673885382643766,0.2837982737217214,-0.0354751300247774,0.20386510452559273,-0.047591553994334686,0.14047109556148243,0.17384202267940632,0.009446413221431076,0.06234750094401411,-0.006713892960937062,-0.009064037930733593,0.12563608250214936,0.11983177056167162,0.12940857228121633,0.03885895147942302,11.505267525398255,-0.2776075426159288,3.7575128800747883,0.8931376997621708,11.505267525398255,3.7575128800747883,0.8931376997621708,4.207092457384071,-3.7575128800747883,-0.8931376997621708,-4.207092457384071,0.2955120522967745,
34,0.3679144132416695,0.21702416270971298,0.15832873214111198,-0.22030822434807,0.009400909249038691,0.1706898979290051,0.06089292115288039,-0.06052216038340036,-0.1348412492393476,-0.12860081911084498,-0.1302420979529577,-0.04077987720923017,-0.055411570251660006,0.0956924418943842,0.35682470317576553,0.08474087527391241,0.27402088364087157,0.05021125398683865,0.1104666838546611,0.0019710753661207614,0.1860605361194582,0.034574875055760804,0.07800688603161528,0.2028548693974212,0.19859996202278887,0.14843450630315583,0.09208036476184037,0.1624265174505023,0.09410597248543001,-0.013642716947277353,10.780351875321198,-0.3968178124152635,3.9984641783027617,0.9781260796718786,10.780351875321198,3.9984641783027617,0.9781260796718786,4.087882187584737,-3.9984641783027617,-0.9781260796718786,-4.087882187584737,0.2955120522967745,
